GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC45,HC01_MOE_VC45,HC02_EST_VC45,HC02_MOE_VC45,HC03_EST_VC45,HC03_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54
0400000US38,38,North Dakota,605883,1233,69356,4878,11.4,0.8,140425,1447,18234,2382,13.0,1.7,139548,1489,17357,2354,12.4,1.7,379151,1213,41641,3270,11.0,0.9,86307,671,9481,989,11.0,1.1,302178,1863,28677,2553,9.5,0.8,303705,1543,40679,3222,13.4,1.0,,,,,,,551994,1643,54488,3686,9.9,0.7,,,,,,,31724,1748,11152,2196,35.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548567,1356,53839,3700,9.8,0.7,400254,1845,33339,2472,8.3,0.6,44313,2193,9725,1307,21.9,2.7,119776,4039,10402,1153,8.7,0.9,132202,3837,9409,1312,7.1,1.0,103963,3991,3803,908,3.7,0.9,339145,4016,26848,2184,7.9,0.7,328655,4352,23488,2047,7.1,0.6,173431,2700,8307,1147,4.8,0.7,155224,2835,15181,1737,9.8,1.1,10490,1438,3360,839,32.0,5.7,6434,1084,1845,618,28.7,7.2,4056,765,1515,516,37.4,10.7,482515,1457,52899,3655,11.0,0.8,214558,4306,5127,856,2.4,0.4,154861,4033,25525,2406,16.5,1.5,113096,3455,22247,2130,19.7,1.7,31293,3139,(X),,(X),,95417,5439,(X),,(X),,124429,6252,(X),,(X),,166879,6884,(X),,(X),,186351,7268,(X),,(X),,129217,4859,33779,2720,26.1,1.9,62777,3251,13301,1499,21.2,2.3,66440,2980,20478,1976,30.8,2.5,4725,252,(X),,(X),,50309,3792,2279,580,4.5,1.1,43889,2792,18048,2146,41.1,4.1,35019,2299,13452,1628,38.4,3.3,20.3,,(X),,(X),
0400000US39,39,Ohio,11156019,4411,1486363,36291,13.3,0.3,2719441,4697,508703,18606,18.7,0.7,2703913,5368,494272,18218,18.3,0.7,6985858,3281,853985,21578,12.2,0.3,1450720,2526,123675,4685,8.5,0.3,5425387,5737,633949,19533,11.7,0.4,5730632,4616,852414,20392,14.9,0.4,,,,,,,9403232,8535,1002129,28387,10.7,0.3,1294583,7628,391270,16113,30.2,1.2,20331,1916,5406,1218,26.6,5.6,171173,3572,21860,3611,12.8,2.1,,,,,,,100297,7376,24171,4317,24.1,3.7,163956,7805,40958,4142,25.0,2.4,254779,2091,56645,6203,22.2,2.4,9269250,5102,974373,26943,10.5,0.3,7450534,4177,754802,17714,10.1,0.2,989754,16036,229194,9072,23.2,0.8,2755485,20710,302122,11563,11.0,0.4,1970820,18162,163899,6141,8.3,0.3,1734475,19677,59587,4022,3.4,0.2,5843585,16317,469870,14813,8.0,0.3,5434717,20001,340375,12983,6.3,0.2,2841458,13151,142150,7608,5.0,0.3,2593259,14193,198225,8733,7.6,0.3,408868,10693,129495,6584,31.7,1.4,221399,7915,58567,3771,26.5,1.5,187469,6861,70928,4980,37.8,2.1,8764500,5178,1025464,22671,11.7,0.3,3534331,18541,68830,4976,1.9,0.1,2626801,20623,422660,13991,16.1,0.5,2603368,18364,533974,12890,20.5,0.4,676737,25654,(X),,(X),,1920689,35298,(X),,(X),,2412683,37520,(X),,(X),,3083222,36846,(X),,(X),,3409602,36013,(X),,(X),,2070373,23165,524323,11783,25.3,0.5,993832,16043,226615,8719,22.8,0.8,1076541,14488,297708,6880,27.7,0.5,5444,90,(X),,(X),,803153,14732,24318,2997,3.0,0.4,559363,11356,215230,8153,38.5,1.1,707857,11295,284775,8122,40.2,0.9,20.7,,(X),,(X),
0400000US40,40,Oklahoma,3461976,3208,587591,18132,17.0,0.5,874594,3516,212672,9544,24.3,1.1,867708,3539,206421,9280,23.8,1.1,2136243,2920,329246,10266,15.4,0.5,451139,2259,45673,3043,10.1,0.7,1691338,3892,259743,9262,15.4,0.6,1770638,4368,327848,11570,18.5,0.6,,,,,,,2619431,7261,362359,13905,13.8,0.5,245603,4561,80912,6827,32.9,2.7,236898,6921,60381,5235,25.5,2.1,57921,2909,9776,2591,16.9,4.5,,,,,,,90299,5981,27768,4875,30.8,4.6,209100,8803,45868,5075,21.9,2.2,237208,1367,69562,6017,29.3,2.5,2501498,3320,330288,12618,13.2,0.5,2250735,4606,285174,8618,12.7,0.4,341790,7563,89593,4392,26.2,1.1,758604,12559,109567,5352,14.4,0.7,642369,12233,63488,4045,9.9,0.6,507972,10125,22526,2456,4.4,0.5,1720650,9941,177872,8047,10.3,0.5,1620178,9901,136631,6749,8.4,0.4,868133,7242,61069,4210,7.0,0.5,752045,8135,75562,4735,10.0,0.6,100472,4860,41241,3492,41.0,2.9,52613,3384,20896,2512,39.7,3.9,47859,3455,20345,2104,42.5,3.1,2688512,3720,395605,11449,14.7,0.4,1099520,10976,39202,3189,3.6,0.3,745012,10019,153889,7334,20.7,0.9,843980,9246,202514,7048,24.0,0.8,242617,12241,(X),,(X),,783308,19014,(X),,(X),,967189,20104,(X),,(X),,1226252,19682,(X),,(X),,1330633,19604,(X),,(X),,617101,10920,178194,7405,28.9,1.1,293944,6657,79443,5476,27.0,1.7,323157,7686,98751,4832,30.6,1.3,5373,171,(X),,(X),,234387,7224,10277,1696,4.4,0.7,166362,7043,74564,5141,44.8,2.2,216352,6669,93353,4798,43.1,1.6,19.3,,(X),,(X),
0400000US41,41,Oregon,3626910,2739,480613,17873,13.3,0.5,841180,3115,141001,9556,16.8,1.1,835854,3499,135794,9555,16.2,1.1,2323416,2369,300453,10486,12.9,0.4,462314,2380,39159,3021,8.5,0.7,1790243,4054,217493,9764,12.1,0.5,1836667,3520,263120,10799,14.3,0.6,,,,,,,3127075,11466,374735,16035,12.0,0.5,60039,3134,19147,3393,31.9,5.4,65472,7590,17563,3730,26.8,4.6,133239,3077,17160,3191,12.9,2.4,,,,,,,126258,9213,30470,4641,24.1,3.4,106962,5971,19965,3323,18.7,2.8,369834,1831,95145,9472,25.7,2.6,2936032,3367,324359,13652,11.0,0.5,2466893,3741,262358,9652,10.6,0.4,299000,10374,69779,5742,23.3,1.6,655060,11880,75572,4165,11.5,0.6,826479,14007,80912,4656,9.8,0.5,686354,12143,36095,3580,5.3,0.5,1904521,11892,163992,7771,8.6,0.4,1784418,11926,129948,6296,7.3,0.4,964197,7976,63840,3999,6.6,0.4,820221,7859,66108,4090,8.1,0.5,120103,5934,34044,3411,28.3,2.4,65995,4493,17503,2372,26.5,2.9,54108,3333,16541,2209,30.6,3.6,2885567,2755,354092,11710,12.3,0.4,1083655,13697,27901,2974,2.6,0.3,950490,13533,156000,7114,16.4,0.7,851422,11003,170191,8226,20.0,0.9,200849,11752,(X),,(X),,640303,20352,(X),,(X),,818904,24818,(X),,(X),,1060106,26204,(X),,(X),,1170245,25894,(X),,(X),,785351,15007,197640,7888,25.2,0.9,390551,9982,93937,5576,24.1,1.3,394800,8784,103703,4938,26.3,1.0,5401,141,(X),,(X),,298304,10722,10489,2067,3.5,0.7,248766,8783,89133,5090,35.8,1.5,238281,6788,98018,5502,41.1,1.7,20.2,,(X),,(X),
0400000US42,42,Pennsylvania,12015358,4038,1448228,27368,12.1,0.2,2749779,4410,464686,16674,16.9,0.6,2734882,4911,450749,16533,16.5,0.6,7487392,3379,824610,15723,11.0,0.2,1778187,2685,158932,5823,8.9,0.3,5821804,4924,623939,14647,10.7,0.3,6193554,4643,824289,16604,13.3,0.3,,,,,,,10112732,9046,935550,19702,9.3,0.2,1211140,7306,351178,15103,29.0,1.2,16702,1850,4796,1235,28.7,6.6,279058,3601,41153,5895,14.7,2.1,,,,,,,249939,9313,78485,7337,31.4,2.8,143073,7838,36552,4331,25.5,2.8,501674,2274,143594,9107,28.6,1.8,9896931,5672,886494,20366,9.0,0.2,8247719,4453,771143,15344,9.3,0.2,1092272,17541,234394,10004,21.5,0.7,3200139,20509,331384,9036,10.4,0.3,1824118,15674,133833,5326,7.3,0.3,2131190,16104,71532,3849,3.4,0.2,6205234,16818,396258,10842,6.4,0.2,5824173,18666,294886,8638,5.1,0.1,3069488,13600,126964,5572,4.1,0.2,2754685,14368,167922,5768,6.1,0.2,381061,9616,101372,5832,26.6,1.3,206805,6608,46736,3233,22.6,1.4,174256,6935,54636,4346,31.4,2.0,9611789,5382,1031968,18013,10.7,0.2,3886296,16890,68275,4735,1.8,0.1,2689452,19713,364547,10125,13.6,0.4,3036041,15852,599146,12546,19.7,0.4,630764,19800,(X),,(X),,1908320,32833,(X),,(X),,2406059,33244,(X),,(X),,3123234,37448,(X),,(X),,3455399,38585,(X),,(X),,2261743,20774,552523,11692,24.4,0.5,1045122,14021,229928,7033,22.0,0.6,1216621,14866,322595,8942,26.5,0.7,5357,74,(X),,(X),,857399,14764,22442,2767,2.6,0.3,559182,10509,199426,7156,35.7,1.1,845162,11958,330655,9021,39.1,0.8,23.6,,(X),,(X),
0400000US44,44,Rhode Island,1026114,898,114066,8626,11.1,0.8,234711,1134,35456,4011,15.1,1.7,233900,1309,34923,4061,14.9,1.7,654510,1095,66400,5374,10.1,0.8,136893,883,12210,1667,8.9,1.2,496308,1632,49328,4863,9.9,1.0,529806,1739,64738,5362,12.2,1.0,,,,,,,848102,5652,71680,7469,8.5,0.9,51851,4105,13433,3327,25.9,5.9,,,,,,,28082,1937,3842,1384,13.7,4.8,,,,,,,71732,6252,19220,3727,26.8,4.3,,,,,,,114647,913,29838,4107,26.0,3.6,809284,2477,63448,6224,7.8,0.8,698596,1239,58610,4380,8.4,0.6,119576,6368,21757,2624,18.2,2.1,204614,6317,18180,2209,8.9,1.0,164581,6440,11801,2130,7.2,1.3,209825,7660,6872,1292,3.3,0.6,554249,6253,32744,3685,5.9,0.7,521744,6073,24945,3236,4.8,0.6,272054,3703,10226,1993,3.8,0.7,249690,5164,14719,2599,5.9,1.0,32505,2919,7799,1653,24.0,4.7,15933,1891,3500,973,22.0,5.6,16572,2008,4299,1271,25.9,6.7,820719,1663,83385,6145,10.2,0.8,330588,7137,4021,1092,1.2,0.3,251455,7436,30954,3794,12.3,1.4,238676,5367,48410,4359,20.3,1.6,47592,5892,(X),,(X),,155049,10630,(X),,(X),,193385,12517,(X),,(X),,252808,14243,(X),,(X),,277884,14008,(X),,(X),,203899,8313,46562,3677,22.8,1.5,100832,5457,20068,2491,19.9,2.2,103067,5190,26494,2752,25.7,2.0,5107,311,(X),,(X),,82462,5258,1313,563,1.6,0.7,55885,4282,18769,2593,33.6,3.4,65552,3865,26480,2748,40.4,2.8,26.5,,(X),,(X),
0400000US45,45,South Carolina,4182874,2974,656154,19827,15.7,0.5,1021754,3498,226292,9357,22.1,0.9,1015110,3689,220410,9292,21.7,0.9,2628384,2327,365891,12450,13.9,0.5,532736,1881,63971,4039,12.0,0.7,2017326,3902,277949,9971,13.8,0.5,2165548,4432,378205,12923,17.5,0.6,,,,,,,2828403,5377,282268,14511,10.0,0.5,1186970,5610,343321,14899,28.9,1.2,,,,,,,45762,2211,4248,1681,9.3,3.6,,,,,,,55048,5155,11809,3308,21.5,5.6,51975,4330,11918,2465,22.9,4.3,141721,1858,31572,4097,22.3,2.9,2747021,2548,262211,13942,9.5,0.5,2788294,4550,334127,12139,12.0,0.4,508705,11615,137528,7723,27.0,1.2,907526,14250,118643,5796,13.1,0.6,728580,10064,54715,4910,7.5,0.7,643483,10495,23241,2624,3.6,0.4,2105349,12680,186513,7850,8.9,0.4,1951359,11897,136096,6511,7.0,0.3,1014907,9536,55133,4551,5.4,0.4,936452,9526,80963,4693,8.6,0.5,153990,6318,50417,4087,32.7,2.4,74445,4420,19436,2510,26.1,3.2,79545,4817,30981,3208,38.9,3.2,3284345,3342,454377,14534,13.8,0.4,1332732,13465,37475,3420,2.8,0.3,893742,11743,154841,7396,17.3,0.8,1057871,11522,262061,10259,24.8,0.9,289720,14263,(X),,(X),,869232,20452,(X),,(X),,1094258,20191,(X),,(X),,1375376,23006,(X),,(X),,1506646,23204,(X),,(X),,731106,12699,199846,8067,27.3,1.0,354732,7534,83875,4962,23.6,1.4,376374,8612,115971,5796,30.8,1.2,5509,137,(X),,(X),,288158,9436,9763,1819,3.4,0.6,189100,7886,68672,4376,36.3,1.9,253848,7723,121411,6759,47.8,1.8,26.6,,(X),,(X),
0400000US46,46,South Dakota,753221,1100,102184,6638,13.6,0.9,189559,1354,31857,3633,16.8,1.9,187617,1495,30281,3625,16.1,1.9,459898,1013,57332,4163,12.5,0.9,103764,894,12995,1348,12.5,1.3,376291,2392,46038,3872,12.2,1.0,376930,2290,56146,3610,14.9,0.9,,,,,,,659064,1984,65985,5272,10.0,0.8,,,,,,,63518,2724,30174,4440,47.5,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654241,1181,65004,5146,9.9,0.8,491622,1752,50300,3206,10.2,0.7,54479,3782,14488,1820,26.6,2.9,165928,4894,20077,2090,12.1,1.2,146475,4403,11741,1456,8.0,1.0,124740,4876,3994,816,3.2,0.7,418373,4555,35965,3379,8.6,0.8,400478,4738,29550,3043,7.4,0.8,212515,3332,13432,1966,6.3,0.9,187963,3294,16118,1858,8.6,1.0,17895,1740,6415,1205,35.8,5.5,9762,1409,3899,923,39.9,7.4,8133,1278,2516,708,30.9,7.3,586733,1448,73377,4250,12.5,0.7,269199,5611,7338,1185,2.7,0.4,182879,5094,33785,3226,18.5,1.6,134655,4006,32254,2652,24.0,1.6,44383,4254,(X),,(X),,128801,7083,(X),,(X),,167656,7854,(X),,(X),,222145,8671,(X),,(X),,245249,8924,(X),,(X),,142088,4978,39930,3157,28.1,1.8,69405,3179,16222,2143,23.4,2.7,72683,2918,23708,1998,32.6,2.4,4646,217,(X),,(X),,55496,3345,2092,667,3.8,1.2,44484,3511,19506,2469,43.8,3.6,42108,2529,18332,1935,43.5,3.4,17.6,,(X),,(X),
0400000US47,47,Tennessee,5877686,3813,952256,26516,16.2,0.4,1418038,5244,322483,12804,22.7,0.9,1408970,5805,314607,13193,22.3,0.9,3729379,3657,531970,14868,14.3,0.4,730269,2411,97803,4882,13.4,0.7,2865623,4188,407949,13915,14.2,0.5,3012063,4519,544307,16371,18.1,0.5,,,,,,,4667791,7784,622744,18946,13.3,0.4,972717,6610,275393,13983,28.3,1.4,15359,1642,3892,1252,25.3,7.3,74314,2319,8171,3219,11.0,4.3,,,,,,,74374,6108,24234,4904,32.6,6.0,71898,5818,17745,3356,24.7,4.0,181387,2642,57044,6540,31.4,3.5,4567415,4284,593282,18014,13.0,0.4,3962245,4368,501044,14117,12.6,0.4,732999,13088,201000,9701,27.4,1.1,1364070,15319,185832,8599,13.6,0.6,995618,15951,83923,4729,8.4,0.5,869558,13843,30289,2518,3.5,0.3,2966510,16648,267511,9524,9.0,0.3,2749686,16595,191351,8492,7.0,0.3,1471721,12655,85488,4803,5.8,0.3,1277965,11408,105863,6430,8.3,0.5,216824,7888,76160,5135,35.1,2.2,109899,5837,32599,3353,29.7,2.6,106925,5179,43561,4013,40.7,3.0,4627687,4931,661493,17355,14.3,0.4,1882364,16111,49003,3786,2.6,0.2,1260653,14390,231469,8436,18.4,0.6,1484670,15194,381021,11917,25.7,0.7,416990,16701,(X),,(X),,1248339,30024,(X),,(X),,1559722,33895,(X),,(X),,1966177,35563,(X),,(X),,2159264,32737,(X),,(X),,1040345,17511,301843,10153,29.0,0.9,499462,11588,126986,5774,25.4,1.0,540883,9635,174857,7221,32.3,1.1,5245,115,(X),,(X),,409159,14484,12781,2046,3.1,0.5,271598,7573,109749,6356,40.4,1.7,359588,8846,179313,6930,49.9,1.3,23.0,,(X),,(X),
0400000US48,48,Texas,22887307,6627,3868689,52605,16.9,0.2,6402485,7641,1527262,29581,23.9,0.5,6369996,8541,1498029,29182,23.5,0.5,14264661,5422,2067324,31193,14.5,0.2,2220161,4447,274103,7787,12.3,0.4,11300068,8223,1713464,27377,15.2,0.2,11587239,9118,2155225,33540,18.6,0.3,,,,,,,16024614,48498,2286500,44283,14.3,0.3,2574384,11849,652868,20181,25.4,0.8,107245,6294,17943,3410,16.7,2.9,776550,6414,91253,8537,11.8,1.1,,,,,,,2987329,47091,751760,27973,25.2,0.9,403372,15917,65565,4927,16.3,1.0,8217389,6005,2113182,40855,25.7,0.5,11020854,7538,978174,24009,8.9,0.2,14208672,8856,1787856,25399,12.6,0.2,2980330,27907,813426,18701,27.3,0.6,3840104,29843,516445,14177,13.4,0.4,3812825,27862,318670,9833,8.4,0.3,3575413,24428,139315,6107,3.9,0.2,11486586,24730,1166992,24118,10.2,0.2,10687373,23892,907452,19830,8.5,0.2,5942432,18969,453850,13144,7.6,0.2,4744941,19250,453602,12672,9.6,0.3,799213,14913,259540,11148,32.5,1.2,400774,10647,119348,6932,29.8,1.5,398439,10213,140192,6664,35.2,1.5,17176757,9371,2479812,32888,14.4,0.2,7341891,31889,302751,10992,4.1,0.1,4795344,34655,937209,21531,19.5,0.4,5039522,25215,1239852,15566,24.6,0.3,1630666,37157,(X),,(X),,5105763,57031,(X),,(X),,6381204,62960,(X),,(X),,8048421,61090,(X),,(X),,8771104,60273,(X),,(X),,3482835,33247,916499,17971,26.3,0.4,1783379,23943,392484,12076,22.0,0.6,1699456,17546,524015,11794,30.8,0.6,5687,71,(X),,(X),,1553757,25834,58132,5245,3.7,0.3,968268,17745,386838,12141,40.0,0.9,960810,15983,471529,13016,49.1,0.8,21.2,,(X),,(X),
0400000US49,49,Utah,2508619,1594,265432,13336,10.6,0.5,784145,1838,93049,7409,11.9,0.9,781702,2063,90692,7250,11.6,0.9,1506494,1511,157690,8367,10.5,0.6,217980,1123,14693,2081,6.7,0.9,1258604,2161,122436,7669,9.7,0.6,1250015,2223,142996,7900,11.4,0.6,,,,,,,2238585,8402,212274,12395,9.5,0.6,21565,2135,6352,2039,29.5,8.8,27605,1930,7532,2145,27.3,7.7,48323,2333,8633,3202,17.9,6.5,,,,,,,111150,8217,22074,4531,19.9,4.0,42879,4468,5586,1370,13.0,2.7,280065,1120,61486,7361,22.0,2.6,2081824,1895,174252,10228,8.4,0.5,1418433,2361,112179,6707,7.9,0.5,135365,7112,28386,4441,21.0,2.8,365656,8486,31956,2957,8.7,0.8,509216,7928,34351,2855,6.7,0.6,408196,7908,17486,3150,4.3,0.7,1266160,10019,96475,6098,7.6,0.5,1210854,10277,82389,5528,6.8,0.5,683207,6134,39921,3886,5.8,0.6,527647,7363,42468,3446,8.0,0.6,55306,3297,14086,1838,25.5,3.0,28383,2874,6995,1440,24.6,4.1,26923,2485,7091,1276,26.3,4.1,1806605,2518,180895,9006,10.0,0.5,736709,10571,18740,2476,2.5,0.3,626186,10695,92751,5307,14.8,0.8,443710,7757,69404,5391,15.6,1.1,109199,9347,(X),,(X),,367531,14536,(X),,(X),,489529,17063,(X),,(X),,670788,18260,(X),,(X),,751512,18299,(X),,(X),,318869,10429,88643,5495,27.8,1.4,161933,6664,38403,3825,23.7,2.1,156936,6865,50240,4193,32.0,2.2,5604,236,(X),,(X),,128362,6848,4796,1299,3.7,1.0,114788,5715,51994,4355,45.3,2.5,75719,3873,31853,2823,42.1,2.8,20.8,,(X),,(X),
0400000US50,50,Vermont,603568,570,62281,4414,10.3,0.7,131831,1008,17459,2325,13.2,1.8,130444,1087,16114,2338,12.4,1.8,392957,988,37396,2601,9.5,0.7,78780,591,7426,1001,9.4,1.3,295602,1388,25270,2083,8.5,0.7,307966,1322,37011,3080,12.0,1.0,,,,,,,581920,1173,57589,4199,9.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578395,880,57030,4164,9.9,0.7,421579,829,33274,2273,7.9,0.5,42026,2672,9619,1313,22.9,2.6,135785,4182,11198,1426,8.2,1.0,105514,3839,7261,1138,6.9,1.1,138254,4511,5196,996,3.8,0.7,344990,3929,20274,1995,5.9,0.6,328785,4299,15525,1651,4.7,0.5,171943,2891,6838,1091,4.0,0.6,156842,3329,8687,1129,5.5,0.7,16205,1887,4749,1015,29.3,4.5,8424,1178,1448,490,17.2,5.1,7781,1368,3301,975,42.4,7.8,490876,1001,46669,2891,9.5,0.6,206297,4744,2974,667,1.4,0.3,163943,4883,20692,2076,12.6,1.2,120636,3859,23003,2151,19.1,1.6,24060,3341,(X),,(X),,83744,4940,(X),,(X),,108595,5625,(X),,(X),,144232,6446,(X),,(X),,161824,6477,(X),,(X),,131929,5697,29110,2256,22.1,1.4,62075,3746,10959,1240,17.7,2.0,69854,3101,18151,1763,26.0,2.0,4843,284,(X),,(X),,54911,3652,1467,601,2.7,1.1,41309,3232,13092,1715,31.7,3.4,35709,1783,14551,1377,40.7,3.2,18.7,,(X),,(X),
